view,count_run-001,count_run-002,cum_run-001,cum_run-002,cum_diff
1243,2,0,4329,4089,240
1244,1,0,4330,4089,241
1245,5,0,4335,4089,246
1246,4,0,4339,4089,250
1247,1,0,4340,4089,251
1248,2,0,4342,4089,253
1249,6,0,4348,4089,259
1250,2,0,4350,4089,261
1251,3,0,4353,4089,264
1252,3,0,4356,4089,267
1253,1,0,4357,4089,268
1254,3,0,4360,4089,271
1255,3,0,4363,4089,274
1256,5,0,4368,4089,279
1257,1,0,4369,4089,280
1258,4,0,4373,4089,284
1259,4,0,4377,4089,288
1260,4,0,4381,4089,292
1262,5,0,4386,4089,297
1263,4,0,4390,4089,301
1264,3,0,4393,4089,304
1265,2,0,4395,4089,306
1266,2,0,4397,4089,308
1267,3,0,4400,4089,311
1268,3,0,4403,4089,314
1269,4,0,4407,4089,318
1270,3,0,4410,4089,321
1271,3,0,4413,4089,324
1272,2,0,4415,4089,326
1273,1,0,4416,4089,327
1274,5,0,4421,4089,332
1275,4,0,4425,4089,336
1276,2,0,4427,4089,338
1277,2,0,4429,4089,340
1278,4,0,4433,4089,344
1279,1,0,4434,4089,345
1280,5,0,4439,4089,350
1281,2,0,4441,4089,352
1282,5,0,4446,4089,357
1283,2,0,4448,4089,359
1284,2,0,4450,4089,361
1285,4,0,4454,4089,365
1286,4,0,4458,4089,369
1287,2,0,4460,4089,371
1288,4,0,4464,4089,375
1289,3,0,4467,4089,378
1290,2,0,4469,4089,380
1291,3,0,4472,4089,383
1292,5,0,4477,4089,388
1293,2,0,4479,4089,390
1294,3,0,4482,4089,393
1295,2,0,4484,4089,395
1296,1,0,4485,4089,396
1297,3,0,4488,4089,399
1298,3,0,4491,4089,402
1299,6,0,4497,4089,408
1300,4,0,4501,4089,412
1301,2,0,4503,4089,414
1302,1,0,4504,4089,415
1303,2,0,4506,4089,417
1304,3,0,4509,4089,420
1305,3,0,4512,4089,423
1306,3,0,4515,4089,426
1307,4,0,4519,4089,430
1308,3,0,4522,4089,433
1309,4,0,4526,4089,437
1310,3,0,4529,4089,440
1311,3,0,4532,4089,443
1312,3,0,4535,4089,446
1313,3,0,4538,4089,449
1314,2,0,4540,4089,451
1315,4,0,4544,4089,455
1316,3,0,4547,4089,458
1317,3,0,4550,4089,461
1318,2,0,4552,4089,463
1319,3,0,4555,4089,466
1320,4,0,4559,4089,470
1321,4,0,4563,4089,474
1322,3,0,4566,4089,477
1323,3,0,4569,4089,480
1324,2,0,4571,4089,482
1325,4,0,4575,4089,486
1326,3,0,4578,4089,489
1327,2,0,4580,4089,491
1328,2,0,4582,4089,493
1329,4,0,4586,4089,497
1330,2,0,4588,4089,499
1331,3,0,4591,4089,502
1332,1,0,4592,4089,503
1333,5,0,4597,4089,508
1334,3,0,4600,4089,511
1335,3,0,4603,4089,514
1336,4,0,4607,4089,518
1337,3,0,4610,4089,521
1338,1,0,4611,4089,522
1339,3,0,4614,4089,525
1340,4,0,4618,4089,529
1341,5,0,4623,4089,534
1342,2,0,4625,4089,536
1343,2,0,4627,4089,538
1344,5,0,4632,4089,543
1345,2,0,4634,4089,545
1346,2,0,4636,4089,547
1347,3,0,4639,4089,550
1348,3,0,4642,4089,553
1349,3,0,4645,4089,556
1350,4,0,4649,4089,560
1351,5,0,4654,4089,565
1352,2,0,4656,4089,567
1353,2,0,4658,4089,569
1354,2,0,4660,4089,571
1355,5,0,4665,4089,576
1356,1,0,4666,4089,577
1357,5,0,4671,4089,582
1358,2,0,4673,4089,584
1359,3,0,4676,4089,587
1360,3,0,4679,4089,590
1361,3,0,4682,4089,593
1362,4,0,4686,4089,597
1363,3,0,4689,4089,600
1364,4,0,4693,4089,604
1365,3,0,4696,4089,607
1366,3,0,4699,4089,610
1367,4,0,4703,4089,614
1368,1,0,4704,4089,615
1369,2,0,4706,4089,617
1370,2,0,4708,4089,619
1371,5,0,4713,4089,624
1372,3,0,4716,4089,627
1373,1,0,4717,4089,628
1374,5,0,4722,4089,633
1375,2,0,4724,4089,635
1376,3,0,4727,4089,638
1377,2,0,4729,4089,640
1378,4,0,4733,4089,644
